name,Hair Art Academy - Surrey,city,Surrey,province,British Columbia,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Halton Skilled Trades Academy, Oakville",city,Oakville,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Hamilton Institute for Health Personnel, Hamilton",city,Hamilton,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Hamilton Truck Training Centre,city,Hamilton,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Helicopters Canada, North Bay",city,North Bay,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Holy Family R.C.S.S.D. No. 140,city,Weyburn,province,Saskatchewan,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,"IBT College Business Travel & Tourism Technology, Toronto",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Ile a la Crosse School Division No. 112,city,Ile-a-la-Crosse,province,Saskatchewan,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,Inspire Truck Driving Academy,city,Etobicoke,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,IUOE Local 115 Training Association,city,Maple Ridge,province,British Columbia,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Jay's Professional Truck Training Centre, Toronto",city,Scarborough,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Jyot's Aesthetics Academy, Brampton/Peter Robertson Boulevard",city,Brampton,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"KLC College, Healthcare, Business, Education, Kingston 1",city,Kingston,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Lakeland Roman Catholic Separate School District No. 150,city,Bonnyville,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,L'École du routier professionnel du Québec (1996) inc.,city,Montréal,province,Quebec,sector,For-profit,education,vocational training institution,status,Authorized
name,"L'École Selwyn House, Campus 1",city,Westmount,province,Quebec,sector,Non-profit,education,elementary/secondary school,status,Authorized
name,Lethbridge School District No. 51,city,Lethbridge,province,Alberta,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,"Liaison College (Oakville Campus), Oakville",city,Oakville,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Liaison College, Barrie",city,Barrie,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Liaison College, Brampton",city,Brampton,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Liaison College, Hamilton",city,Hamilton,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Liaison College, Toronto/Lakeshore Boulevard West, Toronto",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Light Of Christ R.C.S.S.D. No. 16,city,North Battleford,province,Saskatchewan,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,"Metro College of Technology, Toronto",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Mile 918 Driver Development,city,Whitehorse,province,Yukon,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Moga Truck Driving School,city,Mississauga,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,Nechako Lakes SD#91,city,Vanderhoof,province,British Columbia,sector,Public,education,elementary/secondary school board/district,status,Recognized
name,"New Skills College of Health, Business, Toronto",city,Toronto,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
name,"Newbarry of Business,Service and Technology",city,Scarborough,province,Ontario,sector,For-profit,education,career colleges and vocational/technical schools,status,Registered
